"eleicao","cargo","municipio","ibge_cod","tse_cod","turno","candidato","partido","votosnom","votosper","situacao"
1992,"VEREADOR","BASTOS","3505807","62154","1","OSVALDO GUANAIS","PST",186,1.65,"ELEITO"
1992,"VEREADOR","BASTOS","3505807","62154","1","DIRCEU ZANELLI","PST",186,1.65,"ELEITO"
1992,"VEREADOR","BASTOS","3505807","62154","1","HELIO SANO","PL",157,1.39,"ELEITO"
1992,"VEREADOR","BASTOS","3505807","62154","1","VALDIR DEZAN","PSDB",153,1.35,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","CLEIRE DE SOUZA","PDT",583,2.3,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","GERALDO SQUARIZI","PTB",578,2.28,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","WALDEMAR HANNAUER","PFL",516,2.04,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","ANTONIO LUIZ DOS SANTOS","PL",510,2.01,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","RICARDO MELE","PFL",502,1.98,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","RAIMUNDO ALVES FERNANDES","PTB",486,1.92,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","JOSE ROBERTO RICCI","PTB",391,1.54,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","FERNANDO ANTONIO FERREIRA","PT",391,1.54,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","JOAQUIM CARLOS DE OLIVEIRA","PL",387,1.53,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","ANTONIO DONIZETE POLICENO BERNARDES","PMDB",377,1.49,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","JOSE LOPES BUENO","PL",346,1.37,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","MIGUEL TOSTI","PL",329,1.3,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","LUIZ CARLOS LOPES","PMDB",326,1.29,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","SEBASTIAO SANTANA JUNIOR","PMDB",315,1.24,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","LUIZ CESAR MANETTI","PDT",313,1.24,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","RONALDO JORGE NAZAR","PDT",305,1.2,"ELEITO"
1992,"VEREADOR","BATATAIS","3505906","62170","1","CLESIO ALVES DA SILVA","PMDB",298,1.18,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","PEDRO TOBIAS","PSDB",3858,2.87,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","PAULO AGUSTINHO","PDT",2767,2.06,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","ANTONIO FARIA NETO","PMDB",2608,1.94,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","VERISSIMO FERNANDES BARBEIRO FILHO","PMDB",1858,1.38,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","CLAUDIO PETRONI","PMDB",1765,1.31,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","ROBERTO BUENO MARTINS","PSDB",1450,1.08,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","JOSE VALTER LELO RODRIGUES","PTB",1391,1.03,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","IVAN EDISON RODRIGUES SEGURA","PDT",1344,1,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","JOSE QUEDA","PDS",1309,0.97,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","EDISON BASTOS GASPARINI JUNIOR","PMDB",1285,0.95,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","LUIZ CARLOS LABORDA RODRIGUES","PMDB",1271,0.94,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","EXPEDITO BONETTI","PMDB",1203,0.89,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","WALTER DO NASCIMENTO COSTA","PDT",1121,0.83,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","FUTARO SATO","PMDB",1118,0.83,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","EDMUNDO ALBUQUERQUE SANTOS NETO","PSDB",1112,0.83,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","JOAO PARREIRA DE MIRANDA","PDT",1103,0.82,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","PAULO CESAR MADUREIRA","PDT",1089,0.81,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","LUCRECIO JACQUES","PDT",1025,0.76,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","MARIA JOSE JANDREICE","PDC DO B",951,0.71,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","LUIZ CARLOS DA COSTA VALLE","PTB",865,0.64,"ELEITO"
1992,"VEREADOR","BAURU","3506003","62197","1","JOSE CARLOS DE SOUZA PEREIRA","PT",848,0.63,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","DAVI PERES AGUIAR","PT",781,2.16,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","JOSE ALCEBIADES COLOZIO","PL",741,2.05,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","CARLOS RIBEIRO","PDS",701,1.94,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","JOSE CARLOS MESQUITA RIBEIRO","PFL",615,1.7,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","JOAO BATISTA GIGLIO VILLELA","PDS",553,1.53,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","CELSO TEIXEIRA ROMERO","PFL",534,1.48,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","VICENTE KOBAL MEDEIROS","PSD",533,1.48,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","LUIZ ANTONIO BERNARDO COUTO","PDS",531,1.47,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","BENEDICTO ORNELLAS","PFL",519,1.44,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","IRENE MARIA MARANGONI MINHOLO","PDS",499,1.38,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","JESUS CAMILO GUERREIRO","PRN",498,1.38,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","CELSO APARECIDO DE OLIVEIRA","PL",483,1.34,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","OSWALDO DOMINGOS","PDS",449,1.24,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","PEDRO LEOPOLDINO DE ANDRADE","PSD",439,1.22,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","ODILON JANUARIO DA COSTA","PL",430,1.19,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","ANADIR RIBEIRO","PFL",392,1.09,"ELEITO"
1992,"VEREADOR","BEBEDOURO","3506102","62219","1","HERMIVALDO FREITAS CAIRES","PTB",326,0.9,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","PEDRO ILTON MARCHETTI","PRN",82,5.13,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","MARCOS ROBERTO LEITE","PMDB",74,4.63,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","MARCOS ANTONIO SALESSE","PL",69,4.31,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","PEDRO MARTINS","PL",66,4.13,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","LUIS PEDRO DOS SANTOS","PMDB",61,3.81,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","TEREZINHA DO CARMO SALESSE CUNHA","PRN",52,3.25,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","IDAILTON BATISTA FERREIRA","PRN",49,3.06,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","JOSE LUIZ MAREGA","PFL",47,2.94,"ELEITO"
1992,"VEREADOR","BENTO DE ABREU","3506201","62235","1","MARCOS ANTONIO ROSAL","PMDB",46,2.88,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","GERALDO ARCOLEZE","PSD",193,3.25,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","GILMAR SIMEAO","PMDB",178,3,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","MIGUEL ARNALDO TOSTA","PSB",150,2.53,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","ARACELIS DE LURDES VEIGA RODRIGUES","PMDB",145,2.44,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","MAURO CESAR CAMARA","PSD",144,2.43,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","DIMAS VALENTIM ALHER","PDS",119,2.01,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","MOACIR PERES MUNHOZ","PMDB",119,2.01,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","MARCOS DONIZETE GONCALVES","PT",112,1.89,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","JORGINO SILVA","PSD",105,1.77,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","MARIO ANTONIO RODRIGUES","PSDB",58,0.98,"ELEITO"
1992,"VEREADOR","BERNARDINO DE CAMPOS","3506300","62251","1","SEBASTIAO MOISES DA COSTA","PSDB",54,0.91,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","LAIRTON GOMES GOULART","PMDB",490,5.73,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","SERGIO PASTORI","PMDB",280,3.27,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","FRANCISCO SOTO BARRETO FILHO","PMDB",251,2.94,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","MIGUEL SEIAD BICHIR NETO","PSD",251,2.94,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","ANTONIO DE JESUS HENRIQUES","PDS",236,2.76,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","NEY MOURA NEHME","PSD",204,2.39,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","NELSON TURRI FILHO","PL",163,1.91,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","JOSE CARLOS BUZINARO","PFL",142,1.66,"ELEITO"
1992,"VEREADOR","BERTIOGA","3506359","61280","1","ANTONIO RODRIGUES","PSC",131,1.53,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","WANDI BEGO","PSD",226,5.68,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","EDIMAR GONCALVES JAQUIE","PSDB",161,4.05,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","CLAUDEMIR MENANI","PMDB",157,3.95,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","JULIO VIEIRA","PFL",141,3.54,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","LEONE VENDRAME","PSD",122,3.07,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","WALDEMAR SARTORI","PFL",120,3.02,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","DALVA ROSSETO","PSDB",108,2.71,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","JONIR DE MEDEIROS","PSD",102,2.56,"ELEITO"
1992,"VEREADOR","BILAC","3506409","62278","1","IVETE REZEKE BUONOMO","PMDB",94,2.36,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","SERGIO RUBENS FIGUEROA BELMONTE","PSD",1038,2.52,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","NATAL MAZUCATO","PSB",802,1.95,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","DECIO DA SILVA","PMDB",769,1.87,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","OSVALDO RAMIRO ALEXANDRE","PSD",719,1.75,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","WLADEMIR ANTONIO ZAVANELLA","PMDB",710,1.72,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","VANIOLE DE FATIMA MORETTI FORTIN","PSD",602,1.46,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","EDUARDO DE SOUZA","PSD",584,1.42,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","JOSE BARTUCCI","PSD",580,1.41,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","DANIEL MARTINS FERREIRA JUNIOR","PSD",561,1.36,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","LUIZ CARLOS NUNES","PSD",560,1.36,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","CARLOS EURIPEDES FERNANDES","PMDB",540,1.31,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","MARCO ANTONIO OLIVEIRA","PMDB",498,1.21,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","PEDRO BARBOSA DE SOUZA","PMDB",477,1.16,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","FERNANDO NASSIF PACCA","PSDB",318,0.77,"ELEITO"
1992,"VEREADOR","BIRIGUI","3506508","62294","1","CLAUDIO CASTELAO LOPES","PSDB",309,0.75,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","CARLOS DA SILVA FILHO","PL",340,3.1,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","BENEDITO PEREIRA SOBRINHO","PDS",294,2.68,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","GILSON DE FREITAS","PL",272,2.48,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","WALDEMAR BARBOSA","PMDB",251,2.29,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","JUVENIL RODRIGUES OLIVEIRA","PL",227,2.07,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","JOSE CURY ANDERE FILHO","PL",216,1.97,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","JOAO DE OLIVEIRA PRADO","PFL",215,1.96,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","JORGE MISHIMA","PDS",208,1.9,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","NESTOR ANTONIO DE SIQUEIRA","PMDB",200,1.83,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","AUGUSTO PINTO DE FARIA FILHO","PDS",185,1.69,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","DONIZETI ASSIS DE SIQUEIRA","PL",176,1.61,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","OCTAVIO DO PRADO","PDS",165,1.51,"ELEITO"
1992,"VEREADOR","BIRITIBA-MIRIM","3506607","62316","1","FRANCISCO BATISTA","PMDB",141,1.29,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","JOSE CARLOS BERALDO","PMDB",281,4.07,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","PEDRO FILANI SOBRINHO","PFL",272,3.94,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","OSVALDO FERRARI","PMDB",271,3.92,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","JOAO CARLOS VERONEZE","PMDB",270,3.91,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","ABEL GOMES ROQUE","PTB",254,3.67,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","ANA MARIA RODRIGUES CORREA","PTB",243,3.52,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","SILVIO ROJES FILHO","PDS",225,3.26,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","EUGENIO CARLOS DE SOUZA","PMDB",188,2.72,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","ANTONIO JOSE POLI","PRN",177,2.56,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","ACILINO ALVES DE ASSIS","PFL",175,2.53,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","ELVIO ALECIO LETIZIO","PMDB",155,2.24,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","APARECIDO DONIZETI RABATINI","PFL",149,2.16,"ELEITO"
1992,"VEREADOR","BOA ESPERANCA DO SUL","3506706","62332","1","ANTONIO DEODATO CARNEIRO","PFL",147,2.13,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","CAIO AFONSO JUNIOR","PMDB",190,4.12,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","HUGO DE SOUZA AMARAL","PMDB",156,3.39,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","RICARDO HENRIQUE INFORZATO","PMDB",153,3.32,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","DJALMA ANTONIO CLARETE FERRO","PMDB",115,2.5,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","MANOEL APARECIDO COSTA","PMDB",111,2.41,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","ANTONIO GUICA DE SOUZA JUNIOR","PT",108,2.34,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","CARLOS LUIZ ADAO MATOSO DE OLIVEIRA","PTB",107,2.32,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","SEBASTIAO SIMOES MATHIAS","PTB",89,1.93,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","JOAO JURANDIR GIACHINI","PTB",88,1.91,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","NILSON CORDEIRO DE SOUZA","PFL",88,1.91,"ELEITO"
1992,"VEREADOR","BOCAINA","3506805","62359","1","LUIZ ANTONIO APARECIDO MATOSO DE OLIVEIRA","PFL",62,1.35,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","SERGIO FELIX DO PRADO","PMDB",129,3.26,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","CLAUDECIO JOSE EBURNEO","PMDB",127,3.21,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","CARMO ALVES","PMDB",122,3.08,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","OSVALDO ANGELO ALVES","PMDB",109,2.75,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","ALBINO PERES FILHO","PDS",105,2.65,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","ADAUTO DE OLIVEIRA","PDS",104,2.63,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","MARCIO JOSE CORDEIRO","PMDB",99,2.5,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","BENEDITO DA SILVA FILHO","PSDB",96,2.43,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","GUILHERMANO ALVES DA SILVA","PDS",94,2.38,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","INEZ OLEGARIO CCAPELARI","PDS",84,2.12,"ELEITO"
1992,"VEREADOR","BOFETE","3506904","62375","1","JOSE BASSO","PDS",81,2.05,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","IRONILTON FERREIRA DA SILVA","PSC",466,3.4,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","WANDERLEY FRANCO","PFL",375,2.74,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","JOSE PAES DE CAMARGO NETO","PL",350,2.55,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","VALDEVINO ANTONIO MARCUSSO","PTB",348,2.54,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","DIRLEY GONCALVES","PL",335,2.44,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","JOAO BATISTA CORREIA","PFL",298,2.17,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","ANTONIO CARLOS NOGUEIRA","PFL",296,2.16,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","ORLEY IVAN CARDOSO","PTB",275,2.01,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","JOAO BATISTA NEVES ESPICALQUIS","PTB",271,1.98,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","NELSON DORIGHELLO","PDS",266,1.94,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","VALDERI DE CAMPOS","PSDB",248,1.81,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","NIVALDO DE ASSIS","PSDB",218,1.59,"ELEITO"
1992,"VEREADOR","BOITUVA","3507001","62391","1","GETULIO FERRAZ DA SILVA","PSD",181,1.32,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","PAULO SEBASTIAO BUENO","PFL",187,2.66,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","SEBASTIAO RAIMUNDO DA SILVA","PFL",151,2.15,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","DURVALINO BALDIR","PSD",146,2.08,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","LUIZ MANOEL DA SILVA ESCUDEIRO","PFL",139,1.98,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","MAURICIO VITA BERALDO","PFL",139,1.98,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","CARLOS RIGINIK JUNIOR","PFL",137,1.95,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","PEDRO DOMINGUES DE OLIVEIRA","PDS",128,1.82,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","ANTONIO DA SILVA PEDROSO","PMDB",128,1.82,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","GERALDO MARCONDES DE SOUZA","PFL",122,1.74,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","MANOEL LUIZ LACORTE","PMDB",118,1.68,"ELEITO"
1992,"VEREADOR","BOM JESUS DOS PERDOES","3507100","62413","1","MARIA MERCEDES DA SILVA","PDS",117,1.67,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","WALTER DE DEUS SENE SOUZA","PRN",112,8.54,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","JOSE CARLOS WERNECK DE ANDRADE","PMDB",64,4.88,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","ROSELI APARECIDA DOS SANTOS PLINTA","PRN",50,3.81,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","JOSE RODRIGUES DE ANDRADE","PMDB",49,3.74,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","SALUSTIANO MARQUES RODRIGUES","PDS",41,3.13,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","JOAO VICENTE CURY GALERE","PDS",40,3.05,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","DIRCEU DOMINGUES DE ANDRADE","PMDB",39,2.97,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","WAGNER ANTONIO PLATINI","PSD",39,2.97,"ELEITO"
1992,"VEREADOR","BOM SUCESSO DE ITARARE","3507159","61786","1","DIRCEU PACHECO DE OLIVEIRA","PMDB",36,2.75,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","ARISTIDES CELESTINO TEIXEIRA","PMDB",73,7.04,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","JOSE PEDRO DA SILVA NETO","PMDB",72,6.94,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","JURACI RODRIGUES","PMDB",64,6.17,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","MARIO CAZARIM","PMDB",63,6.08,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","ARISTEU PEDRO DA SILVA","PMDB",52,5.01,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","JOSE CAETANO DE OLIVEIRA","PMDB",52,5.01,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","PASCHOALINO FAVATO","PMDB",46,4.44,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","CLAUDIO AUGUSTO MERCI","PFL",37,3.57,"ELEITO"
1992,"VEREADOR","BORA","3507209","62430","1","PEDRO CAMURCIA","PFL",27,2.6,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","JOSE ANTONIO MARTINS COELHO","PDS",114,4.39,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","JOAO BOESSO NETO","PTB",108,4.16,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","DIRCEU DE FREITAS","PMDB",99,3.81,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","DONIZETE MASSOCATO","PMDB",90,3.47,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","OSVALDO GIANTI","PDS",87,3.35,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","NANCI GARCIA DE OLIVEIRA","PDS",85,3.27,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","DEODATO ALVES DA SILVA","PT",79,3.04,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","THEODORO LIMA ZENATTI","PSD",77,2.97,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","OSMINDO CAFFEU","PSD",74,2.85,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","JOSE CARLOS CASSIANO","PSD",71,2.73,"ELEITO"
1992,"VEREADOR","BORACEIA","3507308","62456","1","IVAIR APARECIDO MASSELKO","PT",43,1.66,"ELEITO"
1992,"VEREADOR","BORBOREMA","3507407","62472","1","VANDERLEI APARECIDO GUERRA","PMDB",449,6.04,"ELEITO"
1992,"VEREADOR","BORBOREMA","3507407","62472","1","IVAN SERGIO CANFORA","PMDB",420,5.65,"ELEITO"
