"PAULO AFONSO FERREIRA BUENO";"PFL";"1434";"25.03";"BOM JESUS DOS PERDOES";"1988"
"MARIO DO PRADO";"PL";"2048";"35.75";"BOM JESUS DOS PERDOES";"1988"
"JOSE RAIMUNDO GONCALVES";"PMDB";"1562";"27.26";"BOM JESUS DOS PERDOES";"1988"
"PAULO AFONSO FERREIRA BUENO";"PFL";"1434";"25.03";"BOM JESUS DOS PERDOES";"1988"
"ELIZEU DA SILVA";"PMDB";"550";"52.68";"BORA";"1988"
"PAULO ALVES DA SILVA";"PFL";"292";"27.97";"BORA";"1988"
"ELIZEU DA SILVA";"PMDB";"550";"52.68";"BORA";"1988"
"PAULO ALVES DA SILVA";"PFL";"292";"27.97";"BORA";"1988"
"ANTONIO FRANCESCHINI";"PDS";"1420";"60.53";"BORACEIA";"1988"
"JOSE FAUSTO PITON";"PMDB";"720";"30.69";"BORACEIA";"1988"
"ANTONIO FRANCESCHINI";"PDS";"1420";"60.53";"BORACEIA";"1988"
"JOSE FAUSTO PITON";"PMDB";"720";"30.69";"BORACEIA";"1988"
"UBIRAJARA APARECIDO MARTINS";"PL";"2337";"35.66";"BORBOREMA";"1988"
"JULIO BENEDITO CESAR PEGORIN";"PMDB";"1832";"27.95";"BORBOREMA";"1988"
"RIBAMAR DE SOUZA BATISTA";"PDC";"1607";"24.52";"BORBOREMA";"1988"
"UBIRAJARA APARECIDO MARTINS";"PL";"2337";"35.66";"BORBOREMA";"1988"
"JULIO BENEDITO CESAR PEGORIN";"PMDB";"1832";"27.95";"BORBOREMA";"1988"
"RIBAMAR DE SOUZA BATISTA";"PDC";"1607";"24.52";"BORBOREMA";"1988"
"JOEL SPADARO";"PMDB";"15888";"36.27";"BOTUCATU";"1988"
"EMILIO PEDUTI FILHO";"PL";"8581";"19.59";"BOTUCATU";"1988"
"LUIZ APARECIDO DA SILVEIRA";"PFL";"8243";"18.82";"BOTUCATU";"1988"
"JOSE FRANCISCO BRANT DE CARVALHO";"PT";"2597";"5.93";"BOTUCATU";"1988"
"ADEMIR TOANI";"PDT";"916";"2.09";"BOTUCATU";"1988"
"JOEL SPADARO";"PMDB";"15888";"36.27";"BOTUCATU";"1988"
"EMILIO PEDUTI FILHO";"PL";"8581";"19.59";"BOTUCATU";"1988"
"LUIZ APARECIDO DA SILVEIRA";"PFL";"8243";"18.82";"BOTUCATU";"1988"
"JOSE FRANCISCO BRANT DE CARVALHO";"PT";"2597";"5.93";"BOTUCATU";"1988"
"ADEMIR TOANI";"PDT";"916";"2.09";"BOTUCATU";"1988"
"NICOLA CORTEZ";"PL";"17246";"33.25";"BRAGANCA PAULISTA";"1988"
"JESUS ADID ABI CHEDID";"PFL";"14054";"27.1";"BRAGANCA PAULISTA";"1988"
"MARCIO VILLACA";"PMDB";"11058";"21.32";"BRAGANCA PAULISTA";"1988"
"RAIMUNDO COUTINHO DA ROCHA";"PT";"1739";"3.35";"BRAGANCA PAULISTA";"1988"
"NICOLA CORTEZ";"PL";"17246";"33.25";"BRAGANCA PAULISTA";"1988"
"JESUS ADID ABI CHEDID";"PFL";"14054";"27.1";"BRAGANCA PAULISTA";"1988"
"MARCIO VILLACA";"PMDB";"11058";"21.32";"BRAGANCA PAULISTA";"1988"
"RAIMUNDO COUTINHO DA ROCHA";"PT";"1739";"3.35";"BRAGANCA PAULISTA";"1988"
"WALDYR HECHT";"PDS";"1321";"46.61";"BRAUNA";"1988"
"JOSE ALVES DA SILVA";"PMDB";"1315";"46.4";"BRAUNA";"1988"
"WALDYR HECHT";"PDS";"1321";"46.61";"BRAUNA";"1988"
"JOSE ALVES DA SILVA";"PMDB";"1315";"46.4";"BRAUNA";"1988"
"JOSE FABBRI";"PTB";"4220";"53.18";"BRODOSQUI";"1988"
"JOSE GRANDI";"PMDB";"2942";"37.08";"BRODOSQUI";"1988"
"JOSE FABBRI";"PTB";"4220";"53.18";"BRODOSQUI";"1988"
"JOSE GRANDI";"PMDB";"2942";"37.08";"BRODOSQUI";"1988"
"ADEMAR GREGOLIM";"PMDB";"1992";"28.16";"BROTAS";"1988"
"ORLANDO PEREIRA BARRETO NETO";"PDS";"1905";"26.93";"BROTAS";"1988"
"ALOIZIO SUZEGAN";"PTB";"1641";"23.2";"BROTAS";"1988"
"ALEXANDRE ROSSI";"PT";"254";"3.59";"BROTAS";"1988"
"ADEMAR GREGOLIM";"PMDB";"1992";"28.16";"BROTAS";"1988"
"ORLANDO PEREIRA BARRETO NETO";"PDS";"1905";"26.93";"BROTAS";"1988"
"ALOIZIO SUZEGAN";"PTB";"1641";"23.2";"BROTAS";"1988"
"ALEXANDRE ROSSI";"PT";"254";"3.59";"BROTAS";"1988"
"SEBASTIAO VIEIRA DA CRUZ FILHO";"PMDB";"2429";"38.08";"BURI";"1988"
"JOAO DOMINGUES DE OLIVEIRA";"PDS";"2254";"35.34";"BURI";"1988"
"JOSE DE SENE";"PTB";"609";"9.55";"BURI";"1988"
"JOSE CANDIDO MENDES";"PT";"261";"4.09";"BURI";"1988"
"SEBASTIAO VIEIRA DA CRUZ FILHO";"PMDB";"2429";"38.08";"BURI";"1988"
"JOAO DOMINGUES DE OLIVEIRA";"PDS";"2254";"35.34";"BURI";"1988"
"JOSE DE SENE";"PTB";"609";"9.55";"BURI";"1988"
"JOSE CANDIDO MENDES";"PT";"261";"4.09";"BURI";"1988"
"REALINO FEROLDI";"PDS";"2727";"40.42";"BURITAMA";"1988"
"MESSIAS FERREIRA MENDES";"PMDB";"2607";"38.65";"BURITAMA";"1988"
"JOSE CARLOS DE ALMEIDA";"PT";"647";"9.59";"BURITAMA";"1988"
"REALINO FEROLDI";"PDS";"2727";"40.42";"BURITAMA";"1988"
"MESSIAS FERREIRA MENDES";"PMDB";"2607";"38.65";"BURITAMA";"1988"
"JOSE CARLOS DE ALMEIDA";"PT";"647";"9.59";"BURITAMA";"1988"
"JORGE SARRETA";"PFL";"893";"49.09";"BURITIZAL";"1988"
"ALCUR GARCIA DA SILVEIRA";"PMDB";"766";"42.11";"BURITIZAL";"1988"
"JORGE SARRETA";"PFL";"893";"49.09";"BURITIZAL";"1988"
"ALCUR GARCIA DA SILVEIRA";"PMDB";"766";"42.11";"BURITIZAL";"1988"
"JOSE MADRIGAL RUDA";"PFL";"859";"37.73";"CABRALIA PAULISTA";"1988"
"LUIZ LOURENCO FILHO";"PMDB";"665";"29.21";"CABRALIA PAULISTA";"1988"
"JOSE SOARES PEREIRA";"PTB";"426";"18.71";"CABRALIA PAULISTA";"1988"
"JORGE DELFINO AUGUSTO DE FIGUEIREDO";"PT";"46";"2.02";"CABRALIA PAULISTA";"1988"
"JOSE MADRIGAL RUDA";"PFL";"859";"37.73";"CABRALIA PAULISTA";"1988"
"LUIZ LOURENCO FILHO";"PMDB";"665";"29.21";"CABRALIA PAULISTA";"1988"
"JOSE SOARES PEREIRA";"PTB";"426";"18.71";"CABRALIA PAULISTA";"1988"
"JORGE DELFINO AUGUSTO DE FIGUEIREDO";"PT";"46";"2.02";"CABRALIA PAULISTA";"1988"
"ARNALDO ZICATTI";"PFL";"2989";"34.02";"CABREUVA";"1988"
"PAULO HENRIQUE DE MELO";"PMDB";"2608";"29.69";"CABREUVA";"1988"
"RUBENS DA SILVEIRA CAMARGO";"PDS";"1739";"19.8";"CABREUVA";"1988"
"ARNALDO ZICATTI";"PFL";"2989";"34.02";"CABREUVA";"1988"
"PAULO HENRIQUE DE MELO";"PMDB";"2608";"29.69";"CABREUVA";"1988"
"RUBENS DA SILVEIRA CAMARGO";"PDS";"1739";"19.8";"CABREUVA";"1988"
"JOSE MIRANDA CAMPOS";"PTB";"11841";"37.09";"CACAPAVA";"1988"
"ADEMIR MOISES JARROUJ";"PMDB";"5752";"18.02";"CACAPAVA";"1988"
"LAURENTINO MARCONDES";"PDS";"5053";"15.83";"CACAPAVA";"1988"
"PEDRO BAILON SILVA";"PT";"3211";"10.06";"CACAPAVA";"1988"
"GEORGE NILO DE AZEVEDO";"PFL";"743";"2.33";"CACAPAVA";"1988"
"ALBERTO LUIZ RODRIGUES ARAUJO";"PH";"207";"0.65";"CACAPAVA";"1988"
"JOSE MIRANDA CAMPOS";"PTB";"11841";"37.09";"CACAPAVA";"1988"
"ADEMIR MOISES JARROUJ";"PMDB";"5752";"18.02";"CACAPAVA";"1988"
"LAURENTINO MARCONDES";"PDS";"5053";"15.83";"CACAPAVA";"1988"
"PEDRO BAILON SILVA";"PT";"3211";"10.06";"CACAPAVA";"1988"
"GEORGE NILO DE AZEVEDO";"PFL";"743";"2.33";"CACAPAVA";"1988"
"ALBERTO LUIZ RODRIGUES ARAUJO";"PH";"207";"0.65";"CACAPAVA";"1988"
"ALOISIO VIEIRA";"PDT";"5614";"46.29";"CACHOEIRA PAULISTA";"1988"
"ADELCIO DOMINGOS SESTARI";"PMDB";"3431";"28.29";"CACHOEIRA PAULISTA";"1988"
"BENEDITO ADEMAR SIMOES FERREIRA";"PTB";"669";"5.52";"CACHOEIRA PAULISTA";"1988"
"JAYR DE CASTRO MENDES";"PDS";"667";"5.5";"CACHOEIRA PAULISTA";"1988"
"NORIVAL CARLOS PINTO";"PT";"376";"3.1";"CACHOEIRA PAULISTA";"1988"
"CARMINA DE FATIMA BITTENCOURT";"PV";"202";"1.67";"CACHOEIRA PAULISTA";"1988"
"ALOISIO VIEIRA";"PDT";"5614";"46.29";"CACHOEIRA PAULISTA";"1988"
"ADELCIO DOMINGOS SESTARI";"PMDB";"3431";"28.29";"CACHOEIRA PAULISTA";"1988"
"BENEDITO ADEMAR SIMOES FERREIRA";"PTB";"669";"5.52";"CACHOEIRA PAULISTA";"1988"
"JAYR DE CASTRO MENDES";"PDS";"667";"5.5";"CACHOEIRA PAULISTA";"1988"
"NORIVAL CARLOS PINTO";"PT";"376";"3.1";"CACHOEIRA PAULISTA";"1988"
"CARMINA DE FATIMA BITTENCOURT";"PV";"202";"1.67";"CACHOEIRA PAULISTA";"1988"
"EDGARD TORTORELLI NOGUEIRA";"PMDB";"3935";"44.82";"CACONDE";"1988"
"JOAO PAULO MUNIZ";"PDS";"3274";"37.29";"CACONDE";"1988"
"EDGARD TORTORELLI NOGUEIRA";"PMDB";"3935";"44.82";"CACONDE";"1988"
"JOAO PAULO MUNIZ";"PDS";"3274";"37.29";"CACONDE";"1988"
"FABIO JERONYMO OLHER";"PMDB";"4187";"52.63";"CAFELANDIA";"1988"
"AURELIO MORALES";"PTB";"1460";"18.35";"CAFELANDIA";"1988"
"CARLOS COLI BADINI";"PL";"479";"6.02";"CAFELANDIA";"1988"
"BENEDITO PETRANSKI";"PT";"367";"4.61";"CAFELANDIA";"1988"
"FABIO JERONYMO OLHER";"PMDB";"4187";"52.63";"CAFELANDIA";"1988"
"AURELIO MORALES";"PTB";"1460";"18.35";"CAFELANDIA";"1988"
"CARLOS COLI BADINI";"PL";"479";"6.02";"CAFELANDIA";"1988"
"BENEDITO PETRANSKI";"PT";"367";"4.61";"CAFELANDIA";"1988"
"JORGE ITIMURA";"PMDB";"1073";"43.96";"CAIABU";"1988"
"JURANDIR MARQUES PINHEIRO";"PFL";"1035";"42.4";"CAIABU";"1988"
"JORGE ITIMURA";"PMDB";"1073";"43.96";"CAIABU";"1988"
"JURANDIR MARQUES PINHEIRO";"PFL";"1035";"42.4";"CAIABU";"1988"
"MILTON FERREIRA NEVES";"PMDB";"7710";"40.93";"CAIEIRAS";"1988"
"GINO DARTORA";"PFL";"6972";"37.01";"CAIEIRAS";"1988"
"ADELAIDE JOIA";"PT";"1079";"5.73";"CAIEIRAS";"1988"
"CAETANO XAVIER DE MORAES";"PDC";"390";"2.07";"CAIEIRAS";"1988"
"MILTON FERREIRA NEVES";"PMDB";"7710";"40.93";"CAIEIRAS";"1988"
"GINO DARTORA";"PFL";"6972";"37.01";"CAIEIRAS";"1988"
"ADELAIDE JOIA";"PT";"1079";"5.73";"CAIEIRAS";"1988"
"CAETANO XAVIER DE MORAES";"PDC";"390";"2.07";"CAIEIRAS";"1988"
"OSVALDO APARECIDO MEDEIROS";"PFL";"1155";"44.61";"CAIUA";"1988"
"FRANCISCO PINHEIRO DE OLIVEIRA";"PMDB";"757";"29.24";"CAIUA";"1988"
"OSVALDO APARECIDO MEDEIROS";"PFL";"1155";"44.61";"CAIUA";"1988"
"FRANCISCO PINHEIRO DE OLIVEIRA";"PMDB";"757";"29.24";"CAIUA";"1988"
"ANTONIO CARLOS OLIVEIRA RIBAS DE ANDRADE";"PTB";"10557";"54.23";"CAJAMAR";"1988"
"MANOEL ALVAREZ";"PFL";"2696";"13.85";"CAJAMAR";"1988"
"OSVALDO FERNANDES";"PMDB";"1057";"5.43";"CAJAMAR";"1988"
"HILARIO LOPES";"PT";"852";"4.38";"CAJAMAR";"1988"
"ANTONIO CARLOS OLIVEIRA RIBAS DE ANDRADE";"PTB";"10557";"54.23";"CAJAMAR";"1988"
"MANOEL ALVAREZ";"PFL";"2696";"13.85";"CAJAMAR";"1988"
"OSVALDO FERNANDES";"PMDB";"1057";"5.43";"CAJAMAR";"1988"
"HILARIO LOPES";"PT";"852";"4.38";"CAJAMAR";"1988"
"GUSTAVO SEBASTIAO DA COSTA";"PMDB";"3672";"62.93";"CAJOBI";"1988"
"ERIVELTO ANTONIO MARCHINI";"PT";"1429";"24.49";"CAJOBI";"1988"
"GUSTAVO SEBASTIAO DA COSTA";"PMDB";"3672";"62.93";"CAJOBI";"1988"
"ERIVELTO ANTONIO MARCHINI";"PT";"1429";"24.49";"CAJOBI";"1988"
"BENEDITA MARGARIDA DO NASCIMENTO";"PFL";"3414";"34.83";"CAJURU";"1988"
"MILTON LUIZ DE CAMPOS SALLES";"PTB";"2104";"21.47";"CAJURU";"1988"
"LUIZ GERALDO LUCAS ELIAS";"PMDB";"1974";"20.14";"CAJURU";"1988"
"JOSE CARLOS COELHO";"PL";"1682";"17.16";"CAJURU";"1988"
"JOSE ROBERTO CORREA";"PSB";"95";"0.97";"CAJURU";"1988"
"BENEDITA MARGARIDA DO NASCIMENTO";"PFL";"3414";"34.83";"CAJURU";"1988"
"MILTON LUIZ DE CAMPOS SALLES";"PTB";"2104";"21.47";"CAJURU";"1988"
"LUIZ GERALDO LUCAS ELIAS";"PMDB";"1974";"20.14";"CAJURU";"1988"
"JOSE CARLOS COELHO";"PL";"1682";"17.16";"CAJURU";"1988"
"JOSE ROBERTO CORREA";"PSB";"95";"0.97";"CAJURU";"1988"
"JACO BITTAR";"PT";"135588";"32.41";"CAMPINAS";"1988"
"VANDERLEI DOENHA";"PSDB";"117105";"27.99";"CAMPINAS";"1988"
"LUIZ LAURO FERREIRA";"PFL";"61347";"14.66";"CAMPINAS";"1988"
"MANOEL MOREIRA";"PMDB";"31375";"7.5";"CAMPINAS";"1988"
"PAULO ROBERTO FELIZARDO";"PPB";"2887";"0.69";"CAMPINAS";"1988"
"PEDRO UBIRATAN MACHADO DE CAMPOS";"PDS";"2502";"0.6";"CAMPINAS";"1988"
"OSVALDO DANIEL KAIZE JUNIOR";"PV";"1901";"0.45";"CAMPINAS";"1988"
"EDNA PEREIRA";"PSB";"1373";"0.33";"CAMPINAS";"1988"
"JACO BITTAR";"PT";"135588";"32.41";"CAMPINAS";"1988"
"VANDERLEI DOENHA";"PSDB";"117105";"27.99";"CAMPINAS";"1988"
"LUIZ LAURO FERREIRA";"PFL";"61347";"14.66";"CAMPINAS";"1988"
"MANOEL MOREIRA";"PMDB";"31375";"7.5";"CAMPINAS";"1988"
"PAULO ROBERTO FELIZARDO";"PPB";"2887";"0.69";"CAMPINAS";"1988"
"PEDRO UBIRATAN MACHADO DE CAMPOS";"PDS";"2502";"0.6";"CAMPINAS";"1988"
"OSVALDO DANIEL KAIZE JUNIOR";"PV";"1901";"0.45";"CAMPINAS";"1988"
"EDNA PEREIRA";"PSB";"1373";"0.33";"CAMPINAS";"1988"
"ALCEBIADES GRANDIZOLI";"PL";"8124";"39.49";"CAMPO LIMPO PAULISTA";"1988"
"JOSE ROBERTO DE ASSIS";"PMDB";"7667";"37.27";"CAMPO LIMPO PAULISTA";"1988"
"JOSE LUIZ PEDROSO";"PT";"2220";"10.79";"CAMPO LIMPO PAULISTA";"1988"
"ALCEBIADES GRANDIZOLI";"PL";"8124";"39.49";"CAMPO LIMPO PAULISTA";"1988"
"JOSE ROBERTO DE ASSIS";"PMDB";"7667";"37.27";"CAMPO LIMPO PAULISTA";"1988"
"JOSE LUIZ PEDROSO";"PT";"2220";"10.79";"CAMPO LIMPO PAULISTA";"1988"
"FAUSI PAULO";"PDS";"7769";"46.53";"CAMPOS DO JORDAO";"1988"
"SAMUEL BARBOSA DA COSTA";"PMDB";"5879";"35.21";"CAMPOS DO JORDAO";"1988"
"JOSE ANTONIO PADOVAN";"PFL";"990";"5.93";"CAMPOS DO JORDAO";"1988"
"ARTHUR MIRANDA DE ARAUJO";"PT";"399";"2.39";"CAMPOS DO JORDAO";"1988"
"FAUSI PAULO";"PDS";"7769";"46.53";"CAMPOS DO JORDAO";"1988"
"SAMUEL BARBOSA DA COSTA";"PMDB";"5879";"35.21";"CAMPOS DO JORDAO";"1988"
"JOSE ANTONIO PADOVAN";"PFL";"990";"5.93";"CAMPOS DO JORDAO";"1988"
"ARTHUR MIRANDA DE ARAUJO";"PT";"399";"2.39";"CAMPOS DO JORDAO";"1988"
"FRANCISCO RUIZ MARTINS";"PFL";"1303";"60.3";"CAMPOS NOVOS PAULISTA";"1988"
"FRANCISCO DOMINGOS";"PMDB";"605";"28";"CAMPOS NOVOS PAULISTA";"1988"
"FRANCISCO RUIZ MARTINS";"PFL";"1303";"60.3";"CAMPOS NOVOS PAULISTA";"1988"
"FRANCISCO DOMINGOS";"PMDB";"605";"28";"CAMPOS NOVOS PAULISTA";"1988"
"MAURICIO XAVIER DE OLIVEIRA";"PMDB";"1924";"42.44";"CANANEIA";"1988"
"JOSE HERCULANO DE OLIVEIRA ROSA";"PFL";"1653";"36.47";"CANANEIA";"1988"
"BASILIO SIMOES";"PDT";"165";"3.64";"CANANEIA";"1988"
"BENEDICTA SEBASTIANA BUZETTE RODRIGUES";"PT";"108";"2.38";"CANANEIA";"1988"
"MAURICIO XAVIER DE OLIVEIRA";"PMDB";"1924";"42.44";"CANANEIA";"1988"
"JOSE HERCULANO DE OLIVEIRA ROSA";"PFL";"1653";"36.47";"CANANEIA";"1988"
"BASILIO SIMOES";"PDT";"165";"3.64";"CANANEIA";"1988"
"BENEDICTA SEBASTIANA BUZETTE RODRIGUES";"PT";"108";"2.38";"CANANEIA";"1988"
"CARLOS ALVES TERRA";"PMDB";"5686";"41.48";"CANDIDO MOTA";"1988"
"LAERCIO TEKA MARRONI";"PTB";"2731";"19.92";"CANDIDO MOTA";"1988"
"ANTONINHO VICENTINHO DE OLIVEIRA";"PDC";"2344";"17.1";"CANDIDO MOTA";"1988"
"MIGUEL ANGELO AMARAL FIGUEIRA";"PT";"159";"1.16";"CANDIDO MOTA";"1988"
"CARLOS ALVES TERRA";"PMDB";"5686";"41.48";"CANDIDO MOTA";"1988"
"LAERCIO TEKA MARRONI";"PTB";"2731";"19.92";"CANDIDO MOTA";"1988"
"ANTONINHO VICENTINHO DE OLIVEIRA";"PDC";"2344";"17.1";"CANDIDO MOTA";"1988"
"MIGUEL ANGELO AMARAL FIGUEIRA";"PT";"159";"1.16";"CANDIDO MOTA";"1988"
"DEJALMA ZACARIN";"PFL";"1029";"55.38";"CANDIDO RODRIGUES";"1988"
"ANTONIO MEDEIROS DE LISBOA FILHO";"PT";"735";"39.56";"CANDIDO RODRIGUES";"1988"
"DEJALMA ZACARIN";"PFL";"1029";"55.38";"CANDIDO RODRIGUES";"1988"
"ANTONIO MEDEIROS DE LISBOA FILHO";"PT";"735";"39.56";"CANDIDO RODRIGUES";"1988"
"JOSE CARLOS TALLARICO JUNIOR";"PFL";"8029";"34.31";"CAPAO BONITO";"1988"
"ANTONIO DO AMARAL QUEIROZ FILHO";"PTB";"6044";"25.83";"CAPAO BONITO";"1988"
"HELOISA HELENA CUNHA ARRUNATEGUI";"PSDB";"1259";"5.38";"CAPAO BONITO";"1988"
"CONRADO PATROCINIO DE OLIVEIRA JUNIOR";"PMDB";"1103";"4.71";"CAPAO BONITO";"1988"
"SAUL BATISTA DA SILVEIRA";"PL";"870";"3.72";"CAPAO BONITO";"1988"
"FLAMARION PELUCIO DA SILVA";"PT";"417";"1.78";"CAPAO BONITO";"1988"
"JOSE CARLOS TALLARICO JUNIOR";"PFL";"8029";"34.31";"CAPAO BONITO";"1988"
"ANTONIO DO AMARAL QUEIROZ FILHO";"PTB";"6044";"25.83";"CAPAO BONITO";"1988"
"HELOISA HELENA CUNHA ARRUNATEGUI";"PSDB";"1259";"5.38";"CAPAO BONITO";"1988"
"CONRADO PATROCINIO DE OLIVEIRA JUNIOR";"PMDB";"1103";"4.71";"CAPAO BONITO";"1988"
"SAUL BATISTA DA SILVEIRA";"PL";"870";"3.72";"CAPAO BONITO";"1988"
"FLAMARION PELUCIO DA SILVA";"PT";"417";"1.78";"CAPAO BONITO";"1988"
"NELSON DOS SANTOS";"PMDB";"1943";"37.96";"CAPELA DO ALTO";"1988"
"ADAUTO JOSE CONFORTINI";"PTB";"1815";"35.46";"CAPELA DO ALTO";"1988"
"NELSON DOS SANTOS";"PMDB";"1943";"37.96";"CAPELA DO ALTO";"1988"
"ADAUTO JOSE CONFORTINI";"PTB";"1815";"35.46";"CAPELA DO ALTO";"1988"
"JOSE CARLOS CAPOSSOLI COLNAGHI";"PMDB";"4172";"26.83";"CAPIVARI";"1988"
"OSWALDO AGOSTINHO RICOMINI";"PT";"2615";"16.81";"CAPIVARI";"1988"
"ARLINDO BATAGIN";"PFL";"2121";"13.64";"CAPIVARI";"1988"
"JULIO FORTI NETO";"PDS";"1825";"11.73";"CAPIVARI";"1988"
"JOVENIL FORTI";"PSDB";"1099";"7.07";"CAPIVARI";"1988"
"MAXIMO CUIDETTI";"PTB";"783";"5.03";"CAPIVARI";"1988"
"JOSE CARLOS CAPOSSOLI COLNAGHI";"PMDB";"4172";"26.83";"CAPIVARI";"1988"
"OSWALDO AGOSTINHO RICOMINI";"PT";"2615";"16.81";"CAPIVARI";"1988"
"ARLINDO BATAGIN";"PFL";"2121";"13.64";"CAPIVARI";"1988"
"JULIO FORTI NETO";"PDS";"1825";"11.73";"CAPIVARI";"1988"
"JOVENIL FORTI";"PSDB";"1099";"7.07";"CAPIVARI";"1988"
"MAXIMO CUIDETTI";"PTB";"783";"5.03";"CAPIVARI";"1988"
"JOSE BOURABEBY";"PDT";"11597";"52.34";"CARAGUATATUBA";"1988"
"JOSE SIDNEY TROMBINE";"PMDB";"6666";"30.08";"CARAGUATATUBA";"1988"
"JOSE ROBERTO SIMAO";"PL";"1079";"4.87";"CARAGUATATUBA";"1988"
"ROBSON PEREIRA DIAS";"PT";"303";"1.37";"CARAGUATATUBA";"1988"
"OTAVIO PATRICIO DE MORAES";"PSB";"69";"0.31";"CARAGUATATUBA";"1988"
"JOSE BOURABEBY";"PDT";"11597";"52.34";"CARAGUATATUBA";"1988"
"JOSE SIDNEY TROMBINE";"PMDB";"6666";"30.08";"CARAGUATATUBA";"1988"
"JOSE ROBERTO SIMAO";"PL";"1079";"4.87";"CARAGUATATUBA";"1988"
"ROBSON PEREIRA DIAS";"PT";"303";"1.37";"CARAGUATATUBA";"1988"
"OTAVIO PATRICIO DE MORAES";"PSB";"69";"0.31";"CARAGUATATUBA";"1988"
"MILTON JOSE CAVALCANTE CHAGAS";"PSDB";"32555";"27.99";"CARAPICUIBA";"1988"
"ANTONIO FAUSTINO DOS SANTOS";"PL";"17740";"15.25";"CARAPICUIBA";"1988"
"FUAD GABRIEL CHUCRE";"PDT";"15606";"13.42";"CARAPICUIBA";"1988"
"ANTONIO DA CUNHA LIMA";"PT";"13416";"11.54";"CARAPICUIBA";"1988"
"JOAO MORAES DA ROCHA";"PTB";"4469";"3.84";"CARAPICUIBA";"1988"
"WLADIMIR TOLUSSO";"PFL";"1418";"1.22";"CARAPICUIBA";"1988"
"MILTON JOSE CAVALCANTE CHAGAS";"PSDB";"32555";"27.99";"CARAPICUIBA";"1988"
"ANTONIO FAUSTINO DOS SANTOS";"PL";"17740";"15.25";"CARAPICUIBA";"1988"
"FUAD GABRIEL CHUCRE";"PDT";"15606";"13.42";"CARAPICUIBA";"1988"
"ANTONIO DA CUNHA LIMA";"PT";"13416";"11.54";"CARAPICUIBA";"1988"
"JOAO MORAES DA ROCHA";"PTB";"4469";"3.84";"CARAPICUIBA";"1988"
"WLADIMIR TOLUSSO";"PFL";"1418";"1.22";"CARAPICUIBA";"1988"
"JOAO DA BRAHMA DE OLIVEIRA DA SILVA";"PT";"3079";"44.18";"CARDOSO";"1988"
"JOSE ROBERTO DA SILVA";"PMDB";"2448";"35.13";"CARDOSO";"1988"
"VALDOMIRO BENTO GARCIA";"PTB";"551";"7.91";"CARDOSO";"1988"
"JOAO DA BRAHMA DE OLIVEIRA DA SILVA";"PT";"3079";"44.18";"CARDOSO";"1988"
"JOSE ROBERTO DA SILVA";"PMDB";"2448";"35.13";"CARDOSO";"1988"
"VALDOMIRO BENTO GARCIA";"PTB";"551";"7.91";"CARDOSO";"1988"
"GERALDO MAJELLA FURLANI";"PMDB";"6316";"52.67";"CASA BRANCA";"1988"
"SCKANDAR MUSSI";"PTB";"3203";"26.71";"CASA BRANCA";"1988"
"DIEDE ANTONIALLI";"PT";"1112";"9.27";"CASA BRANCA";"1988"
"GERALDO MAJELLA FURLANI";"PMDB";"6316";"52.67";"CASA BRANCA";"1988"
"SCKANDAR MUSSI";"PTB";"3203";"26.71";"CASA BRANCA";"1988"
"DIEDE ANTONIALLI";"PT";"1112";"9.27";"CASA BRANCA";"1988"
"LOURENCO GONCALVES ESTEVAM";"PMDB";"854";"50.5";"CASSIA DOS COQUEIROS";"1988"
"MARIO FRANCISCO COCHOUI";"PFL";"660";"39.03";"CASSIA DOS COQUEIROS";"1988"
"LOURENCO GONCALVES ESTEVAM";"PMDB";"854";"50.5";"CASSIA DOS COQUEIROS";"1988"
"MARIO FRANCISCO COCHOUI";"PFL";"660";"39.03";"CASSIA DOS COQUEIROS";"1988"
"ADAO SEVERINO BATISTA";"PFL";"2450";"36.54";"CASTILHO";"1988"
"JOSE JORGE ZAHR";"PTB";"1932";"28.81";"CASTILHO";"1988"
"VICENTE FIRMINO DA SILVA";"PMDB";"1265";"18.87";"CASTILHO";"1988"
"ADAO SEVERINO BATISTA";"PFL";"2450";"36.54";"CASTILHO";"1988"
"JOSE JORGE ZAHR";"PTB";"1932";"28.81";"CASTILHO";"1988"
"VICENTE FIRMINO DA SILVA";"PMDB";"1265";"18.87";"CASTILHO";"1988"
"WARLEY AGUDO ROMAO";"PTB";"15269";"34.48";"CATANDUVA";"1988"
"CARLOS EDUARDO DE OLIVEIRA SANTOS";"PL";"11318";"25.56";"CATANDUVA";"1988"
"JOAO ALBERTO CAPARROZ";"PMDB";"9770";"22.06";"CATANDUVA";"1988"
"NILTON MARTO VIEIRA DA CRUZ";"PT";"1577";"3.56";"CATANDUVA";"1988"
"WARLEY AGUDO ROMAO";"PTB";"15269";"34.48";"CATANDUVA";"1988"
"CARLOS EDUARDO DE OLIVEIRA SANTOS";"PL";"11318";"25.56";"CATANDUVA";"1988"
"JOAO ALBERTO CAPARROZ";"PMDB";"9770";"22.06";"CATANDUVA";"1988"
"NILTON MARTO VIEIRA DA CRUZ";"PT";"1577";"3.56";"CATANDUVA";"1988"
"OSVALDIR DARCIE";"PMDB";"1965";"50.5";"CATIGUA";"1988"
"BENTO ANTONIO FREDERICH";"PFL";"1363";"35.03";"CATIGUA";"1988"
"OSVALDIR DARCIE";"PMDB";"1965";"50.5";"CATIGUA";"1988"
